recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0x2eB5661002b68EBE887d29d415c3A3b52536912C,0x4a2f6ae7f3e5d715689530873ec35593dc28951b,wstETH/rETH/cbETH,2.4089602213970887,0.3019381096726319,23616.725870172984,11.480324152745931,7.9783245116323265,1.75,7.228324511632327,20%,0.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,22.225125652313245,1.2968370005068928,20571.48,10.0,17.13794844196005,1.5,16.63794844196005,10%,0.0
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,3.089427540802339,0.53386497794055,19927.31614022731,9.686865573224344,5.78690805439268,1.75,5.03690805439268,20%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,2.447852629746182,0.5016905198547191,16867.877213905926,8.199642035432515,4.879208461931945,1.75,4.129208461931945,20%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,6.911550910110969,5.866166673506772,16457.184,8.000000000000002,1.1782056826522576,1.0,1.1782056826522576,8%,0.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,2.051478728421434,0.1598205489631999,14981.17640767927,7.2824981030432765,12.836138667586516,1.75,12.086138667586516,20%,0.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,1.6117947633647767,0.3471048680670853,14483.946582406223,7.040789764473058,4.643538341425,1.0,4.643538341425,10%,0.0
0xd956246EA5b06DEa930F0A7feC1FFf000436e3f2,0x8bc65eed474d1a00555825c91feab6a8255c2107,DOLA/USDC BPT,1.6117322615439964,1.5546387048638481,13354.376922472331,6.491694774742669,1.0367246463770168,1.0,1.0367246463770168,10%,0.0
0xa14453084318277b11d38FbE05D857A4f647442B,0x423a1323c871abc9d89eb06855bf5347048fc4a5,4POOL-BPT,0.03450836362682295,0.0230055757512153,11472.767703080077,5.577025913099144,1.5,1.5,1.0,10%,11250.0
0x40F6bE0b26B229C4C3b2C3344e91f8eEe22a62fF,0x451b0afd69ace11ec0ac339033d54d2543b088a8,plsRDNT-Stable,0.8580608911646859,0.2151072421824192,8674.512299253045,4.216766270221221,3.988991176954504,1.75,3.238991176954504,10%,0.0
0x089a2E069700B0f2B16f69A6e02b01818ce22e7d,0x835772bab114563746da80806930a9e37aa85344,D2D-rETH,0.726145248169028,0.7212778579467579,5717.968630635377,2.7795611354338035,1.0067482873190174,1.0,1.0067482873190177,10%,0.0
0x972539E9d340a915775C004715f286a166F067Fd,0x85ec6ae01624ae0d2a04d0ffaad3a25884c7d0f3,80OVN/20wUSD+,0.6723522205325809,0.6257665227124921,5690.759952116649,2.766334727553219,1.0744458134611534,1.0,1.0744458134611532,10%,0.0
0x138E37c3885169DB38e046D5c814C0e95566566c,0xa1a8bf131571a2139feb79401aa4a2e9482df627,wstETH-4POOL,0.0,0.0,5625.0,2.7343681640795903,1.5,1.5,1.0,10%,5625.0
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2ce4457acac29da4736ae6f5cd9f583a6b335c27,sFRAX-4POOL,0.0,0.0,5625.0,2.7343681640795903,1.5,1.5,1.0,10%,5625.0
0x82d2c7B67Eaa5028c89BE86CeA8e1DF5bd2119A1,0xc7fa3a3527435720f0e2a4c1378335324dd4f9b3,55auraBal-45wsteth,0.7165243601091656,0.5573233092908131,5339.811485935852,2.5957352052141376,1.2856529561287036,1.0,1.2856529561287036,10%,0.0
0xD7a5122a4e88EC9fBE94301A0Bff6114ddFe5d4B,0xead7e0163e3b33bf0065c9325fc8fb9b18cc8213,STAR/USDC-BPT ,0.6629034183678983,0.65509932846464,5035.556522102404,2.447833856437361,1.0119128345338848,1.0,1.0119128345338848,10%,0.0
0x159be31493C26F8F924b3A2a7F428C2f41247e83,0x49b2de7d214070893c038299a57bac5acb8b8a34,GOLD-BAL-AURA-wstETH,2.582009266541052,1.9614287053888642,4114.296,2.0000000000000004,1.3163921071651465,1.0,1.3163921071651465,2%,0.0
